,hotel_name,published_date,rating,review,review_language,title,trip_date,tokens,Stemming,Lemmatisation
91,Center Parcs Het Meerdal,26 avril 2014,5,Une semaine excellente. Découverte du pays la journée et piscine pour la relaxation et l'amusement en soirée. Du bonheur pour les enfants jeunes et moins jeunes tout le monde y trouve son activité. La nature fait partie notre quotidien à Center Parcs      ,fr,Détente, avril 2014,"['excellente', 'decouverte', 'pays', 'journee', 'piscine', 'relaxation', 'l amusement', 'soiree', 'bonheur', 'enfants', 'jeunes', 'jeunes', 'monde', 'activite', 'nature', 'partie', 'quotidien']","['excellent', 'decouvert', 'pay', 'journe', 'piscin', 'relax', 'l amus', 'soire', 'bonheur', 'enfant', 'jeun', 'jeun', 'mond', 'activit', 'natur', 'part', 'quotidien']","['excellente', 'decouverte', 'pay', 'journee', 'piscine', 'relaxation', 'l amusement', 'soiree', 'bonheur', 'enfants', 'jeunes', 'jeunes', 'monde', 'activite', 'nature', 'partie', 'quotidien']"
92,Center Parcs Het Meerdal,27 avril 2014,3,"Très chouette moments en famille. Mise a part le soir quand on doit coucher les enfants,la télévision est en néerlandais et le wifi payant !!!!Sinon beaucoup de nature et le calme et la sécurité c'était parfait.      ",fr,nature, avril 2014,"['chouette', 'moments', 'famille', 'mise', 'part', 'soir', 'doit', 'coucher', 'enfants', 'television', 'neerlandais', 'wifi', 'payant', 'beaucoup', 'nature', 'calme', 'securite', 'c etait', 'parfait']","['chouet', 'moment', 'famill', 'mis', 'part', 'soir', 'doit', 'couch', 'enfant', 'televis', 'neerland', 'wif', 'pai', 'beaucoup', 'natur', 'calm', 'securit', 'c et', 'parf']","['chouette', 'moment', 'famille', 'mise', 'part', 'soir', 'doit', 'coucher', 'enfants', 'television', 'neerlandais', 'wifi', 'payant', 'beaucoup', 'nature', 'calme', 'securite', 'c etait', 'parfait']"
93,Center Parcs Het Meerdal,28 avril 2014,4,"Parc très agréable, activité divers, très bien en famille, bonne structure, manque un ou deux toboggans car un seule toboggan et la rivière sinon la piscine est bien.voir traction en français absence, peu de personnel parle un peu français pour l'accueil et diriger.    ",fr,séjour pays bas het meerdal, avril 2014,"['agreable', 'activite', 'divers', 'bien', 'famille', 'bonne', 'structure', 'manque', 'deux', 'toboggans', 'seule', 'toboggan', 'riviere', 'piscine', 'bien voir', 'traction', 'francais', 'absence', 'personnel', 'parle', 'francais', 'l accueil', 'diriger']","['agreabl', 'activit', 'diver', 'bien', 'famill', 'bon', 'structur', 'manqu', 'deux', 'toboggan', 'seul', 'toboggan', 'rivier', 'piscin', 'bien voir', 'traction', 'franc', 'absenc', 'personnel', 'parl', 'franc', 'l accueil', 'dirig']","['agreable', 'activite', 'diver', 'bien', 'famille', 'bonne', 'structure', 'manque', 'deux', 'toboggan', 'seule', 'toboggan', 'riviere', 'piscine', 'bien voir', 'traction', 'francais', 'absence', 'personnel', 'parle', 'francais', 'l accueil', 'diriger']"
94,Center Parcs Het Meerdal,14 avril 2014,4,"Ces vacances en famille ont été reposantes. Dommage que le personnel ne parle  pas français. La plupart des activités ont dû etre annulées pour cette même raison.La nature est privilégiée, ce qui permet de bien se deconnecter.      ",fr,Vacances reposantes, avril 2014,"['vacances', 'famille', 'reposantes', 'dommage', 'personnel', 'parle', 'francais', 'plupart', 'activites', 'annulees', 'cette', 'raison la', 'nature', 'privilegiee', 'permet', 'bien', 'deconnecter']","['vacanc', 'famill', 'repos', 'dommag', 'personnel', 'parl', 'franc', 'plupart', 'activit', 'annule', 'cet', 'raison l', 'natur', 'privilegie', 'permet', 'bien', 'deconnect']","['vacances', 'famille', 'reposantes', 'dommage', 'personnel', 'parle', 'francais', 'plupart', 'activites', 'annulees', 'cette', 'raison la', 'nature', 'privilegiee', 'permet', 'bien', 'deconnecter']"
95,Center Parcs Het Meerdal,2 mars 2014,3,Logement et domaine très agréable. Mais attention Balluba non accessible aux enfants de plus de 8 ans et absence de baignoire à remous dans les cottages premium....................................................,fr,Het Meerdal, février 2014,"['logement', 'domaine', 'agreable', 'attention', 'balluba', 'accessible', 'enfants', 'absence', 'baignoire', 'remous', 'premium']","['log', 'domain', 'agreabl', 'attent', 'ballub', 'accessibl', 'enfant', 'absenc', 'baignoir', 'remous', 'premium']","['logement', 'domaine', 'agreable', 'attention', 'balluba', 'accessible', 'enfants', 'absence', 'baignoire', 'remous', 'premium']"
96,Center Parcs Het Meerdal,26 mars 2014,4,"Bon séjour dans ce parc, environnement bien boisé, beaucoup d'animaux en liberté. Le parc est trés propre et calme. Les cottages sont moins bien agencée que dans d'autres domaines, la cuisine est directement à l'entrée et séparée du salon. La salle de bain et les toilettes donnent directement dans la cuisine, trés mauvaise isolation entre les chambres. Le personnel est trés aimable et fait des efforts pour communiquer bien que trés peu de personne parle français. En bref, comme tourjours un agréable mid weeek, bien que ce ne soit pas le parc que je préfére.",fr,bojn séjour a het meerdal, mars 2014,"['bon', 'environnement', 'bien', 'boise', 'beaucoup', 'd animaux', 'liberte', 'tres', 'propre', 'calme', 'bien', 'agencee', 'd autres', 'domaines', 'cuisine', 'directement', 'l entree', 'separee', 'salon', 'salle', 'bain', 'toilettes', 'donnent', 'directement', 'cuisine', 'tres', 'mauvaise', 'isolation', 'chambres', 'personnel', 'tres', 'aimable', 'efforts', 'communiquer', 'bien', 'tres', 'personne', 'parle', 'francais', 'bref', 'tourjours', 'agreable', 'mid', 'weeek', 'bien', 'prefere']","['bon', 'environ', 'bien', 'bois', 'beaucoup', 'd animal', 'libert', 'tre', 'propr', 'calm', 'bien', 'agence', 'd autr', 'domain', 'cuisin', 'direct', 'l entre', 'separe', 'salon', 'sall', 'bain', 'toilet', 'donnent', 'direct', 'cuisin', 'tre', 'mauvais', 'isol', 'chambr', 'personnel', 'tre', 'aimabl', 'effort', 'communiqu', 'bien', 'tre', 'person', 'parl', 'franc', 'bref', 'tourjour', 'agreabl', 'mid', 'weeek', 'bien', 'prefer']","['bon', 'environnement', 'bien', 'boise', 'beaucoup', 'd animaux', 'liberte', 'tres', 'propre', 'calme', 'bien', 'agencee', 'd autres', 'domaines', 'cuisine', 'directement', 'l entree', 'separee', 'salon', 'salle', 'bain', 'toilette', 'donnent', 'directement', 'cuisine', 'tres', 'mauvaise', 'isolation', 'chambres', 'personnel', 'tres', 'aimable', 'effort', 'communiquer', 'bien', 'tres', 'personne', 'parle', 'francais', 'bref', 'tourjours', 'agreable', 'mid', 'weeek', 'bien', 'prefere']"
97,Center Parcs Het Meerdal,28 février 2014,4,domaine en pleine campagne sans voiture et sans bruit. tout pour s'amuser en famille et entre amis. une bulle avec une nature luxuriante et une chaleur de printemps meme en plein hiver ! dommage qu'il n'y a qu'un terrain de badminton et un terrain de tennis !      ,fr,sportif et reposant, février 2014,"['domaine', 'pleine', 'campagne', 'voiture', 'bruit', 's amuser', 'famille', 'amis', 'bulle', 'nature', 'luxuriante', 'chaleur', 'printemps', 'meme', 'plein', 'hiver', 'dommage', 'qu il', 'qu un', 'terrain', 'badminton', 'terrain', 'tennis']","['domain', 'plein', 'campagn', 'voitur', 'bruit', 's amus', 'famill', 'amis', 'bull', 'natur', 'luxuri', 'chaleur', 'printemp', 'mem', 'plein', 'hiv', 'dommag', 'qu il', 'qu un', 'terrain', 'badminton', 'terrain', 'ten']","['domaine', 'pleine', 'campagne', 'voiture', 'bruit', 's amuser', 'famille', 'amis', 'bulle', 'nature', 'luxuriante', 'chaleur', 'printemps', 'meme', 'plein', 'hiver', 'dommage', 'qu il', 'qu un', 'terrain', 'badminton', 'terrain', 'tennis']"
98,Center Parcs Het Meerdal,12 avril 2014,3,"Centre petit par rapport à d'autres ce qui le rend plus familial.Cottage rénové ou en cours. Nous avions un 6 personnes, les deux chambres cote à cote sont séparées par un placard en mélamine, pas de cloison!! Moyen!!Aquamundo :manque cruellement de toboggan, seulement deux à l'intérieur et un a l'extérieur.Dépaysement total, personnel à l'écoute malgré la barrière de la langue ( personnel parlant souvent très bien l'Anglais)",fr,je recommande, avril 2014,"['centre', 'petit', 'd autres', 'rend', 'familial cottage', 'renove', 'cours', 'personnes', 'deux', 'chambres', 'cote', 'cote', 'separees', 'placard', 'melamine', 'cloison', 'moyen', 'aquamundo', 'manque', 'cruellement', 'toboggan', 'seulement', 'deux', 'l interieur', 'l exterieur depaysement', 'total', 'personnel', 'l ecoute', 'barriere', 'langue', 'personnel', 'parlant', 'souvent', 'bien', 'l anglais']","['centr', 'pet', 'd autr', 'rend', 'familial cottag', 'renov', 'cour', 'person', 'deux', 'chambr', 'cot', 'cot', 'separe', 'placard', 'melamin', 'cloison', 'moyen', 'aquamundo', 'manqu', 'cruel', 'toboggan', 'seul', 'deux', 'l interieur', 'l exterieur depays', 'total', 'personnel', 'l ecout', 'barrier', 'langu', 'personnel', 'parl', 'souvent', 'bien', 'l angl']","['centre', 'petit', 'd autres', 'rend', 'familial cottage', 'renove', 'cours', 'personnes', 'deux', 'chambres', 'cote', 'cote', 'separees', 'placard', 'melamine', 'cloison', 'moyen', 'aquamundo', 'manque', 'cruellement', 'toboggan', 'seulement', 'deux', 'l interieur', 'l exterieur depaysement', 'total', 'personnel', 'l ecoute', 'barriere', 'langue', 'personnel', 'parlant', 'souvent', 'bien', 'l anglais']"
99,Center Parcs Het Meerdal,17 février 2014,5,"Idéal pour un week end en famille. Cottage propre, proche du dôme.  La piscine propre et convient parfaitement aux enfants.  Beaucoup d'activités indoor pour les enfants.  Petits bémols,  chambres un peu exigues et activités parfois un peu cher.",fr,Très bien pour la famille, février 2014,"['ideal', 'week', 'end', 'famille', 'propre', 'proche', 'dome', 'piscine', 'propre', 'convient', 'parfaitement', 'enfants', 'beaucoup', 'd activites', 'indoor', 'enfants', 'petits', 'bemols', 'chambres', 'exigues', 'activites', 'parfois', 'cher']","['ideal', 'week', 'end', 'famill', 'propr', 'proch', 'dom', 'piscin', 'propr', 'convient', 'parfait', 'enfant', 'beaucoup', 'd activit', 'indoor', 'enfant', 'petit', 'bemol', 'chambr', 'exigu', 'activit', 'parfois', 'cher']","['ideal', 'week', 'end', 'famille', 'propre', 'proche', 'dome', 'piscine', 'propre', 'convient', 'parfaitement', 'enfants', 'beaucoup', 'd activites', 'indoor', 'enfants', 'petits', 'bemols', 'chambres', 'exigues', 'activites', 'parfois', 'cher']"
100,Center Parcs Het Meerdal,28 février 2014,4,"Sympa, convivial. Les cottages sont plus petits qu'en France, mais l'accueil y est parfait. Le personnel très sympathique et l'organisation au top. Détente absolue. Bien situé pour visiter quelques villes du pays. Parler anglais est un ++++.                  ",fr,Sympa, février 2014,"['sympa', 'convivial', 'petits', 'qu en', 'france', 'l accueil', 'parfait', 'personnel', 'sympathique', 'l organisation', 'top', 'detente', 'absolue', 'bien', 'situe', 'visiter', 'quelques', 'villes', 'pays', 'parler', 'anglais', '    ']","['symp', 'convivial', 'petit', 'qu en', 'franc', 'l accueil', 'parf', 'personnel', 'sympath', 'l organis', 'top', 'detent', 'absolu', 'bien', 'situ', 'visit', 'quelqu', 'vill', 'pay', 'parl', 'anglais', '    ']","['sympa', 'convivial', 'petits', 'qu en', 'france', 'l accueil', 'parfait', 'personnel', 'sympathique', 'l organisation', 'top', 'detente', 'absolue', 'bien', 'situe', 'visiter', 'quelques', 'villes', 'pay', 'parler', 'anglais', '    ']"
101,Center Parcs Het Meerdal,28 février 2014,4,Vacances en famille.Les enfants sont contents donc les parents aussi.Pari gagné.Manque d'indication pour la clientèle française.La restauration ferme très tôt. Le parc est magnifique rempli d'écureuil  et de daim.Il faut y aller ça vaut le détour.,fr,Superbes vacances, février 2014,"['vacances', 'famille les', 'enfants', 'contents', 'parents', 'aussi pari', 'gagne manque', 'd indication', 'clientele', 'francaise la', 'restauration', 'ferme', 'tot', 'magnifique', 'rempli', 'd ecureuil', 'daim il', 'aller', 'vaut', 'detour']","['vacanc', 'famille l', 'enfant', 'content', 'parent', 'aussi par', 'gagne manqu', 'd indiqu', 'clientel', 'francaise l', 'restaur', 'ferm', 'tot', 'magnif', 'rempl', 'd ecureuil', 'daim il', 'aller', 'vaut', 'detour']","['vacances', 'famille les', 'enfants', 'content', 'parent', 'aussi pari', 'gagne manque', 'd indication', 'clientele', 'francaise la', 'restauration', 'ferme', 'tot', 'magnifique', 'rempli', 'd ecureuil', 'daim il', 'all', 'vaut', 'detour']"
102,Center Parcs Het Meerdal,23 janvier 2014,5,"Excellent séjour, très belle propriété, diversité des activités intéressante, que du bonheur.  A bientôt chez Center parc à la condition de pouvoir bénéficier d'une promo car sans cela le budget reste conséquent.  Merci      ",fr,Félicitations, janvier 2014,"['excellent', 'belle', 'propriete', 'diversite', 'activites', 'interessante', 'bonheur', 'bientot', 'chez', 'condition', 'pouvoir', 'beneficier', 'd une', 'promo', 'budget', 'consequent', 'merci']","['excellent', 'bel', 'propriet', 'diversit', 'activit', 'interess', 'bonheur', 'bientot', 'chez', 'condit', 'pouvoir', 'benefici', 'd un', 'promo', 'budget', 'consequent', 'merc']","['excellent', 'belle', 'propriete', 'diversite', 'activites', 'interessante', 'bonheur', 'bientot', 'chez', 'condition', 'pouvoir', 'beneficier', 'd une', 'promo', 'budget', 'consequent', 'merci']"
103,Center Parcs Het Meerdal,8 février 2014,5,"Comme d'habitude pas déçu de center parcs. Propreté super, animations diverse super, personnel super, nature super, piscine super, en bref tout SUPER! Seule point  négatif dans tous les center parcs c'est la nourriture des resto, assez bof... mais c'est une question de gout! ",fr,Super, février 2014,"['d habitude', 'decu', 'proprete', 'super', 'animations', 'diverse', 'super', 'personnel', 'super', 'nature', 'super', 'piscine', 'super', 'bref', 'super', 'seule', 'point', 'negatif', 'nourriture', 'resto', 'bof', 'question', 'gout']","['d habitud', 'decu', 'propret', 'sup', 'anim', 'divers', 'sup', 'personnel', 'sup', 'natur', 'sup', 'piscin', 'sup', 'bref', 'sup', 'seul', 'point', 'negat', 'nourritur', 'resto', 'bof', 'question', 'gout']","['d habitude', 'decu', 'proprete', 'super', 'animation', 'diverse', 'super', 'personnel', 'super', 'nature', 'super', 'piscine', 'super', 'bref', 'super', 'seule', 'point', 'negatif', 'nourriture', 'resto', 'bof', 'question', 'gout']"
104,Center Parcs Het Meerdal,4 janvier 2014,4,"le concept &quot;parc sans voiture&quot; est très appréciable.Une déconnexion complète! Ambiance sympa, même sans enfants.Activités forcément ciblées pour les enfants, mais sympa aussi pour adultesAppréciation globale : très favorable!                               ",fr,sympa &amp; relaxant, décembre 2013,"['concept', 'voiture', 'appreciable une', 'deconnexion', 'complete', 'ambiance', 'sympa', 'enfants activites', 'forcement', 'ciblees', 'enfants', 'sympa', 'adultesappreciation', 'globale', 'favorable']","['concept', 'voitur', 'appreciable un', 'deconnexion', 'complet', 'ambianc', 'symp', 'enfants activit', 'forc', 'cible', 'enfant', 'symp', 'adultesappreci', 'global', 'favor']","['concept', 'voiture', 'appreciable une', 'deconnexion', 'complete', 'ambiance', 'sympa', 'enfants activites', 'forcement', 'ciblees', 'enfants', 'sympa', 'adultesappreciation', 'globale', 'favorable']"
105,Center Parcs Het Meerdal,20 janvier 2014,4,"vacances merveilleuses              sportive relaxante       tout est sur place ,annimaux sont bien accepter,     pas obliger de faire a manger   monde merveilleux pour les enfants .    les bungalows sont bien equipés surtout les vip",fr,vacances merveilleuses, janvier 2014,"['vacances', 'merveilleuses', 'sportive', 'relaxante', 'place', 'annimaux', 'bien', 'accepter', 'obliger', 'manger', 'monde', 'merveilleux', 'enfants', 'bungalows', 'bien', 'equipes', 'vip']","['vacanc', 'merveil', 'sportiv', 'relax', 'plac', 'annimal', 'bien', 'accept', 'oblig', 'mang', 'mond', 'merveil', 'enfant', 'bungalow', 'bien', 'equip', 'vip']","['vacances', 'merveilleuses', 'sportive', 'relaxante', 'place', 'annimaux', 'bien', 'accepter', 'obliger', 'manger', 'monde', 'merveilleux', 'enfants', 'bungalow', 'bien', 'equip', 'vip']"
106,Center Parcs Het Meerdal,3 janvier 2014,4,"Une premiere experience centerpark et un bilan plutot positif. On avait un cottage de 6 non renove et en formule confort. La deco serait franchement a revoir ainsi que l'equipement et la taille de la cuisine mais pour 5 jours... privilegiez un cottage loin du parking si vous pouvez. Malheureusement nous n'avons vu aucun cerf ou biche durant le sejour,surement totalement effrayes pour les 36h de petards non stop auquel on a eu le droit pour la nouvelle annee........ le feu d'artifice du parc etait top mais les tonnes de petards lances par les familles dans l'ensemble du parc depuis le 30 decembre n'etaient pas franchement agreables. 2nuits a sursauter, des enfants effrayes a consoler et des kilos de dechets plastiques laisses sur place dans tous les recoins du parc......... moralite, si vous cherchez la tranquilite evitez a tous prix un centerparc neerlandais au nouvel an!!!!! Sinon personnel tres tres accueuillant et souriant et certains parlent bien le francais .",fr,Accueillant ..., janvier 2014,"['premiere', 'experience', 'centerpark', 'bilan', 'plutot', 'positif', 'renove', 'formule', 'confort', 'deco', 'franchement', 'revoir', 'ainsi', 'l equipement', 'taille', 'cuisine', 'privilegiez', 'loin', 'parking', 'pouvez', 'malheureusement', 'n avons', 'aucun', 'cerf', 'biche', 'durant', 'surement', 'totalement', 'effrayes', '36h', 'petards', 'stop', 'auquel', 'droit', 'nouvelle', 'annee', 'feu', 'd artifice', 'top', 'tonnes', 'petards', 'lances', 'familles', 'l ensemble', 'depuis', 'decembre', 'n etaient', 'franchement', 'agreables', '2nuits', 'sursauter', 'enfants', 'effrayes', 'consoler', 'kilos', 'dechets', 'plastiques', 'laisses', 'place', 'recoins', 'moralite', 'cherchez', 'tranquilite', 'evitez', 'prix', 'centerparc', 'neerlandais', 'nouvel', 'personnel', 'accueuillant', 'souriant', 'certains', 'parlent', 'bien', 'francais']","['premier', 'experient', 'centerpark', 'bilan', 'plutot', 'posit', 'renov', 'formul', 'confort', 'deco', 'franch', 'revoir', 'ains', 'l equip', 'taill', 'cuisin', 'privileg', 'loin', 'parking', 'pouv', 'malheur', 'n avon', 'aucun', 'cerf', 'bich', 'dur', 'sur', 'total', 'effray', '36h', 'petard', 'stop', 'auquel', 'droit', 'nouvel', 'anne', 'feu', 'd artific', 'top', 'ton', 'petard', 'lanc', 'famill', 'l ensembl', 'depuis', 'decembr', 'n et', 'franch', 'agreabl', '2nuit', 'sursaut', 'enfant', 'effray', 'consol', 'kilos', 'dechet', 'plastiqu', 'laiss', 'plac', 'recoin', 'moralit', 'cherch', 'tranquilit', 'evit', 'prix', 'centerparc', 'neerland', 'nouvel', 'personnel', 'accueuill', 'souri', 'certain', 'parlent', 'bien', 'franc']","['premiere', 'experience', 'centerpark', 'bilan', 'plutot', 'positif', 'renove', 'formule', 'confort', 'deco', 'franchement', 'revoir', 'ainsi', 'l equipement', 'taille', 'cuisine', 'privilegiez', 'loin', 'park', 'pouvez', 'malheureusement', 'n avons', 'aucun', 'cerf', 'biche', 'durant', 'surement', 'totalement', 'effrayes', '36h', 'petard', 'stop', 'auquel', 'droit', 'nouvelle', 'annee', 'feu', 'd artifice', 'top', 'tonne', 'petard', 'lance', 'familles', 'l ensemble', 'depuis', 'decembre', 'n etaient', 'franchement', 'agreables', '2nuits', 'sursauter', 'enfants', 'effrayes', 'consoler', 'kilo', 'dechets', 'plastique', 'laisses', 'place', 'recoins', 'moralite', 'cherchez', 'tranquilite', 'evitez', 'prix', 'centerparc', 'neerlandais', 'nouvel', 'personnel', 'accueuillant', 'souriant', 'certains', 'parlent', 'bien', 'francais']"
107,Center Parcs Het Meerdal,21 janvier 2014,4,week end tres bien pour se deconecter de la vie metro boulo dodo.  relaxant a la piscine environnement calme promenade a l exterieur du complexe tres bien malgré la difference de langue il y a tjs moyen de trouver qqn pour nous aider ,fr,week end, janvier 2014,"['week', 'end', 'bien', 'deconecter', 'vie', 'metro', 'boulo', 'dodo', 'relaxant', 'piscine', 'environnement', 'calme', 'promenade', 'exterieur', 'complexe', 'bien', 'difference', 'langue', 'tjs', 'moyen', 'trouver', 'qqn', 'aider']","['week', 'end', 'bien', 'deconect', 'vi', 'metro', 'boulo', 'dodo', 'relax', 'piscin', 'environ', 'calm', 'promenad', 'exterieur', 'complex', 'bien', 'different', 'langu', 'tj', 'moyen', 'trouv', 'qqn', 'aid']","['week', 'end', 'bien', 'deconecter', 'vie', 'metro', 'boulo', 'dodo', 'relaxant', 'piscine', 'environnement', 'calme', 'promenade', 'exterieur', 'complexe', 'bien', 'difference', 'langue', 'tjs', 'moyen', 'trouver', 'qqn', 'aider']"
108,Center Parcs Het Meerdal,7 janvier 2014,4,Très agréables vacances en famille. La piscine est formidable. Ambiance tropicale.  Très bel endroit. Beaucoup de nature. Beaucoup d activités possibles mêle par mauvais temps. Cottage cosy et confortable.             ,fr,Super, décembre 2013,"['agreables', 'vacances', 'famille', 'piscine', 'formidable', 'ambiance', 'tropicale', 'bel', 'endroit', 'beaucoup', 'nature', 'beaucoup', 'activites', 'possibles', 'mele', 'mauvais', 'temps', 'cosy', 'confortable']","['agreabl', 'vacanc', 'famill', 'piscin', 'formid', 'ambianc', 'tropical', 'bel', 'endroit', 'beaucoup', 'natur', 'beaucoup', 'activit', 'possibl', 'mel', 'mauv', 'temp', 'cosy', 'confort']","['agreables', 'vacances', 'famille', 'piscine', 'formidable', 'ambiance', 'tropicale', 'bel', 'endroit', 'beaucoup', 'nature', 'beaucoup', 'activites', 'possible', 'mele', 'mauvais', 'temp', 'cosy', 'confortable']"
109,Center Parcs Het Meerdal,1 janvier 2014,4,un bon center parcs avec pas mal de piscines mais un peu limité en terme de toboggans ; il faudrait rajouter un arbre à eaux par exemple comme celui de Normandie ; un seul vrai grand toboggan vs au moins 2 dans les center parcs français      ,fr,center parcs familial, décembre 2013,"['bon', 'mal', 'piscines', 'limite', 'terme', 'toboggans', 'faudrait', 'rajouter', 'arbre', 'eaux', 'exemple', 'celui', 'normandie', 'seul', 'vrai', 'grand', 'toboggan', 'francais']","['bon', 'mal', 'piscin', 'limit', 'term', 'toboggan', 'faudr', 'rajout', 'arbre', 'eau', 'exempl', 'celui', 'normand', 'seul', 'vrai', 'grand', 'toboggan', 'franc']","['bon', 'mal', 'piscines', 'limite', 'terme', 'toboggan', 'faudrait', 'rajouter', 'arbre', 'eaux', 'exemple', 'celui', 'normandie', 'seul', 'vrai', 'grand', 'toboggan', 'francais']"
110,Center Parcs Het Meerdal,12 novembre 2013,4,Vraiment un chouette parc...les cottages sont bien mieux entretenus que les center parc Français. Dommage pour les petits pains livrés pas de première fraicheur...mais c'est le seul bémol...Il y a une foule d'activité pour les enfants et les ados. L'aqua mundo est très bien.,fr,Chouette parc, novembre 2013,"['chouette', 'bien', 'mieux', 'entretenus', 'francais', 'dommage', 'petits', 'pains', 'livres', 'premiere', 'fraicheur', 'seul', 'bemol', 'foule', 'd activite', 'enfants', 'ados', 'l aqua', 'bien']","['chouet', 'bien', 'mieux', 'entretenus', 'franc', 'dommag', 'petit', 'pain', 'livr', 'premier', 'fraicheur', 'seul', 'bemol', 'foul', 'd activit', 'enfant', 'ados', 'l aqu', 'bien']","['chouette', 'bien', 'mieux', 'entretenus', 'francais', 'dommage', 'petits', 'pain', 'livres', 'premiere', 'fraicheur', 'seul', 'bemol', 'foule', 'd activite', 'enfants', 'ado', 'l aqua', 'bien']"
111,Center Parcs Het Meerdal,2 janvier 2014,4,Super séjour en famille.- Pas toujours évident car personne ne parle français- il y a des éponges du dentifrice tout les ustensiles de cuisine mais pas de sel poivre...- un peu froid dans les chambres+ la nature+ le calme+ la ferme avec les animaux+ les piscines+ Check in et out  très facil avec le e-ticket et la boite aux lettres,fr,Pas de souci majeur, décembre 2013,"['super', 'famille  ', 'evident', 'personne', 'parle', 'francais ', 'eponges', 'dentifrice', 'ustensiles', 'cuisine', 'sel', 'poivre', 'froid', 'chambres ', 'nature ', 'calme ', 'ferme', 'animaux ', 'piscines ', 'check', 'out', 'facil', 'e ticket', 'boite', 'lettres']","['sup', 'famille  ', 'evident', 'person', 'parl', 'francais ', 'epong', 'dentifric', 'ustensil', 'cuisin', 'sel', 'poivr', 'froid', 'chambres ', 'nature ', 'calme ', 'ferm', 'animaux ', 'piscines ', 'check', 'out', 'facil', 'e ticket', 'boit', 'lettr']","['super', 'famille  ', 'evident', 'personne', 'parle', 'francais ', 'eponges', 'dentifrice', 'ustensiles', 'cuisine', 'sel', 'poivre', 'froid', 'chambres ', 'nature ', 'calme ', 'ferme', 'animaux ', 'piscines ', 'check', 'out', 'facil', 'e ticket', 'boite', 'lettres']"
112,Center Parcs Het Meerdal,30 décembre 2013,4,"bon acceuil a l'entrée, bon parc au niveau piscines,interieur de la bulle parfait et naturel;jeux pour les enfants trés adaptés aux différents âges, bon choix dans les différents restaurants,et bravo pour la petite ferme. ",fr,bon parc naturel, décembre 2013,"['bon', 'acceuil', 'l entree', 'bon', 'piscines', 'interieur', 'bulle', 'parfait', 'naturel', 'jeux', 'enfants', 'tres', 'adaptes', 'differents', 'âges', 'bon', 'choix', 'differents', 'restaurants', 'bravo', 'petite', 'ferme']","['bon', 'acceuil', 'l entre', 'bon', 'piscin', 'interieur', 'bull', 'parf', 'naturel', 'jeux', 'enfant', 'tre', 'adapt', 'different', 'âge', 'bon', 'choix', 'different', 'restaur', 'bravo', 'petit', 'ferm']","['bon', 'acceuil', 'l entree', 'bon', 'piscines', 'interieur', 'bulle', 'parfait', 'naturel', 'jeux', 'enfants', 'tres', 'adapt', 'differents', 'âges', 'bon', 'choix', 'differents', 'restaurant', 'bravo', 'petite', 'ferme']"
113,Center Parcs Het Meerdal,30 décembre 2013,4,"Nous sommes partis entre noël et nouvel an avec nos 2 garçons de 3 et 5 ans: nous nous sommes tous amusés et tout était accessible pour nos petits ( accompagnés dans la riviére sauvage qu'ils ont adoré)L'endroit est calme et propose de nombreuses activités (vélo, go car, bowling, plaines de jeux intérieures et extérieures, ferme,...)Ce matin ,en ouvrant nos tentures, 5 biches blanches se promenaient devant notre baie vitrée...Bref, il y en a pour tous et tous les goûtsDomaine très propreBémol: la minuscule taille des casiers à la piscine.      ",fr,ressourçant, décembre 2013,"['partis', 'noël', 'nouvel', 'garcons', 'amuses', 'accessible', 'petits', 'accompagnes', 'riviere', 'sauvage', 'qu ils', 'adore', 'l endroit', 'calme', 'propose', 'nombreuses', 'activites', 'velo', 'bowling', 'plaines', 'jeux', 'interieures', 'exterieures', 'ferme', 'matin', 'ouvrant', 'tentures', 'biches', 'blanches', 'promenaient', 'baie', 'vitree', 'bref', 'goûtsdomaine', 'proprebemol', 'minuscule', 'taille', 'casiers', 'piscine']","['part', 'noël', 'nouvel', 'garcon', 'amus', 'accessibl', 'petit', 'accompagn', 'rivier', 'sauvag', 'qu il', 'ador', 'l endroit', 'calm', 'propos', 'nombreux', 'activit', 'velo', 'bowling', 'plain', 'jeux', 'interieur', 'exterieur', 'ferm', 'matin', 'ouvr', 'tentur', 'bich', 'blanch', 'promen', 'bai', 'vitre', 'bref', 'goûtsdomain', 'proprebemol', 'minuscul', 'taill', 'casi', 'piscin']","['partis', 'noël', 'nouvel', 'garcons', 'amuse', 'accessible', 'petits', 'accompagnes', 'riviere', 'sauvage', 'qu ils', 'adore', 'l endroit', 'calme', 'propose', 'nombreuses', 'activites', 'velo', 'bowl', 'plain', 'jeux', 'interieures', 'exterieures', 'ferme', 'matin', 'ouvrant', 'tentures', 'biches', 'blanch', 'promenaient', 'baie', 'vitree', 'bref', 'goûtsdomaine', 'proprebemol', 'minuscule', 'taille', 'casiers', 'piscine']"
